0,0548176124244230
-1,1287276583341700
0,5560720606885890
0,0149038248792040
0,0694959944052537
-0,6562792014342640
2,6477839869609800
-2,1834538631593200
2,0222441733611100
0,9256306768448580
0,7075228841150700
0,8924889951223300
1,5765110851042100
2,3455934255827200
-0,1909969599663900
-0,4771772161082920
-0,8620622968206280
-1,6830744555547500
-0,5282763681300170
0,5295831938158600
-1,0725024458728600
0,6796642042640710
-2,7637196706572500
0,9088484883545310
-0,5883873278271860
3,3948191359001900
-0,7566170756230360
-0,2561768445752580
-0,4422903367834920
-1,7410264240915000
0,1290750111757290
1,4013796347726800
1,1668921825318200
-0,6571597115196380
1,1568618548436300
0,6133987103431370
-5,2482278713221900
1,1681046498028900
-1,2713731022288500
-0,5522308610966430
-0,4767118304720890
-1,0560654987986300
-0,5115528952896600
-0,2530205336094120
1,0425504391044700
-1,4622883017208300
1,5263072251113000
1,8205872485043200
-0,9796145842904520
0,6290473545517410
*** *** *** *** *** ***
3,5058838175674900
-4,9336662738832800
-1,5417379178559600
-7,8787768103770900
-6,2195699333114300
-4,2783420662554600
-3,5378252012025200
5,5432850566481200
1,9591712920744400
2,9890420642486900
-6,1520131193964200
-2,0001073892125800
-4,1884533654365700
-0,9742715682010080
-0,5141117634864170
-2,7162438096920200
-6,0453578987733200
2,0003122468248900
12,6045314356052000
6,3647841098070800
3,0370217651987600
1,1354670715395200
-4,8786253280374000
-3,7518196242990700
6,5984830815012700
2,4488643757948600
2,6321454561297600
2,5442657575142200
-1,1041827608735000
-6,6041825066600900
2,9621107702891800
2,0693027604731800
8,5576563039621300
3,6307238594027200
3,5469760281665000
7,6520914750276400
3,6410641435070200
-5,6814201854301700
4,3388226405383600
0,0023893578274653
-9,0433070074963100
-4,4540474215779600
0,4822912097719740
-8,0592107324197400
-1,3271768824324300
3,8790677720366500
-4,4193951216546100
4,5031510701395700
-0,5911590365590660
-8,6679019079933400
*** *** *** *** *** ***
4,6002646817893300
2,9021605217444400
-7,7751082810207100
0,4694418410125390
-3,8466786052539100
-13,6667896749369000
-4,5361165191604800
5,1460526567784200
0,7320507108337330
-1,4808172862753900
0,1739382890780630
1,7325347459997000
2,9292571069023400
2,5156273982212900
3,5836091703878300
2,1364288877601600
-8,9920326740618700
2,5379616551755000
-3,2964996255096700
-3,2807226048313600
-1,5778807288974100
7,5508205156460500
-0,4776080202976370
16,2079688554544000
-1,4768843600256300
8,4513839242452900
-0,3997004758925940
-1,9077777058883300
-2,9819245664163600
0,6177265290799400
-2,5335097211191100
2,3273576785331100
-7,4584372202837300
5,2357964134585600
-2,6443853810189800
1,2945275098577600
-2,6616424766108800
-6,0910271583261000
0,8763777658542190
-0,1467672488684330
0,1829099637821980
4,0683073129773800
-1,6638967484711700
-0,8689307890926850
6,9349941772325400
-0,0592459053003466
-7,5527854059967900
-3,6049821833983900
2,2450856292583300
2,0275206952878800
*** *** *** *** *** ***
