-0,3078646000000000
-0,5308245000000000
-1,4855910000000000
1,3214510000000000
-1,1390330000000000
-1,5441620000000000
-0,8988768000000000
-0,7257618000000000
0,7241694000000000
-1,7866350000000000
2,3892800000000000
0,0203159300000000
0,4664094000000000
-1,2178890000000000
-1,0625560000000000
1,0124780000000000
-0,6587548000000000
-1,6242110000000000
-0,4424026000000000
-1,8389900000000000
-1,0607740000000000
-1,3721780000000000
0,9916117000000000
0,2226451000000000
0,6351138000000000
-0,2719531000000000
1,3246790000000000
-1,1294310000000000
0,5431408000000000
-0,1360137000000000
0,2571167000000000
2,3447960000000000
0,4643321000000000
-1,5584910000000000
0,2156197000000000
1,5188290000000000
0,7237154000000000
0,3823313000000000
1,2185360000000000
0,2003406000000000
1,6930690000000000
1,8341810000000000
0,5175080000000000
-1,0323730000000000
0,3416454000000000
0,2216908000000000
0,7770334000000000
-0,3958339000000000
0,2619958000000000
0,7541289000000000
*** *** *** *** *** ***
0,2132095000000000
1,0221620000000000
0,0416891200000000
-0,0566122400000000
-0,1443876000000000
-0,1894297000000000
0,1440221000000000
-0,1598366000000000
-0,6174852000000000
0,0288039700000000
0,4216913000000000
-0,2169303000000000
-0,4265147000000000
0,7334805000000000
-0,1184856000000000
0,1999110000000000
0,2051996000000000
0,4304509000000000
-0,4368206000000000
-0,8400608000000000
0,0033750520000000
0,4814567000000000
0,2110226000000000
0,3797350000000000
0,4466811000000000
0,1088521000000000
0,5745391000000000
0,0227345100000000
-0,0509248700000000
-0,5351266000000000
0,9764453000000000
0,1071096000000000
0,0985701900000000
0,7042218000000000
0,3990910000000000
0,0964035800000000
-0,9124107000000000
-0,4803933000000000
-0,9963511000000000
0,5692027000000000
-0,1359545000000000
-0,5804239000000000
0,0757696300000000
0,4494737000000000
0,5893673000000000
-0,1723827000000000
-0,0634972500000000
-0,5199572000000000
-0,5162683000000000
0,2842338000000000
*** *** *** *** *** ***
-5,7839900000000000
0,9568915000000000
0,9074404000000000
-3,0806330000000000
-0,5644021000000000
2,4368200000000000
1,8628000000000000
-0,3103712000000000
0,1396118000000000
-2,6117970000000000
-1,1628530000000000
2,4063670000000000
2,1475780000000000
3,9294570000000000
5,9530690000000000
-2,1404710000000000
1,8995940000000000
0,9002788000000000
-1,3076620000000000
0,6427975000000000
0,9087538000000000
0,7425307000000000
-3,7126040000000000
1,1945450000000000
-8,0335940000000000
2,5782190000000000
-0,9594883000000000
-4,1157100000000000
0,0045085640000000
-1,2340270000000000
-1,7037560000000000
0,8000520000000000
1,0985570000000000
2,0191510000000000
1,9006720000000000
1,3297320000000000
3,7393910000000000
0,3128137000000000
2,4102700000000000
-1,6463480000000000
-1,6768120000000000
1,3409550000000000
-0,3536347000000000
1,9882500000000000
3,5691470000000000
2,3150550000000000
-2,9581900000000000
-0,0310444000000000
-3,4930120000000000
-3,9339370000000000
*** *** *** *** *** ***
