131,4807000000000000
96,6471800000000000
144,7962000000000000
140,2637000000000000
180,5817000000000000
123,3416000000000000
141,5770000000000000
93,9665600000000000
123,9874000000000000
114,3562000000000000
185,5359000000000000
125,6847000000000000
220,4852000000000000
136,2759000000000000
129,6065000000000000
135,9848000000000000
150,6125000000000000
99,4065400000000000
168,3925000000000000
103,7511000000000000
106,3315000000000000
144,7329000000000000
166,8664000000000000
165,3923000000000000
147,5709000000000000
173,3529000000000000
109,3179000000000000
163,9658000000000000
112,5902000000000000
160,8923000000000000
125,0733000000000000
130,4628000000000000
125,5855000000000000
169,9351000000000000
117,0049000000000000
106,0641000000000000
218,9550000000000000
143,5304000000000000
159,5459000000000000
111,5531000000000000
167,0135000000000000
169,9919000000000000
125,9348000000000000
106,1605000000000000
149,2584000000000000
172,1393000000000000
106,3866000000000000
163,8618000000000000
111,3199000000000000
132,2428000000000000
*** *** *** *** *** ***
116,3682000000000000
84,6473800000000000
135,0542000000000000
172,4786000000000000
92,4664700000000000
128,4261000000000000
126,8279000000000000
98,1146200000000000
153,9658000000000000
161,5600000000000000
135,1610000000000000
159,5084000000000000
97,3428600000000000
122,0197000000000000
76,0266700000000000
165,7753000000000000
118,5068000000000000
96,5979900000000000
149,9481000000000000
105,8311000000000000
105,6721000000000000
137,3123000000000000
154,4780000000000000
186,7618000000000000
95,9362200000000000
107,7584000000000000
166,2925000000000000
195,2793000000000000
133,6797000000000000
155,4037000000000000
116,6008000000000000
172,1740000000000000
131,2274000000000000
101,2293000000000000
138,1625000000000000
150,3036000000000000
99,4347500000000000
91,7676300000000000
90,9839600000000000
92,0514100000000000
151,3306000000000000
184,5180000000000000
86,5003100000000000
137,4551000000000000
110,2412000000000000
140,7634000000000000
145,6707000000000000
135,2679000000000000
121,5044000000000000
104,9121000000000000
*** *** *** *** *** ***
144,6499000000000000
202,0598000000000000
137,2077000000000000
140,1870000000000000
183,2423000000000000
92,2050200000000000
86,7353300000000000
119,8614000000000000
217,7370000000000000
162,2581000000000000
141,2764000000000000
132,7858000000000000
134,1725000000000000
217,0760000000000000
207,0181000000000000
122,9898000000000000
155,4742000000000000
117,2184000000000000
179,8733000000000000
214,2421000000000000
173,4677000000000000
119,8574000000000000
162,7653000000000000
156,1042000000000000
94,0255900000000000
139,4138000000000000
118,1420000000000000
133,9755000000000000
124,9427000000000000
92,7793500000000000
159,8042000000000000
133,7208000000000000
156,7781000000000000
128,7097000000000000
80,2323800000000000
135,6461000000000000
104,8386000000000000
151,6565000000000000
130,2213000000000000
125,8735000000000000
127,4127000000000000
135,0171000000000000
179,9691000000000000
186,8853000000000000
119,6185000000000000
160,3868000000000000
149,3079000000000000
111,6964000000000000
127,5583000000000000
128,5465000000000000
*** *** *** *** *** ***
