428,5020000000000000
454,2237000000000000
561,0496000000000000
552,2303000000000000
522,6943000000000000
420,6832000000000000
466,6551000000000000
483,9866000000000000
503,0033000000000000
477,4029000000000000
537,5404000000000000
400,1313000000000000
460,7661000000000000
571,9597000000000000
479,6860000000000000
428,0685000000000000
573,7251000000000000
428,3504000000000000
558,5035000000000000
493,9189000000000000
433,0527000000000000
408,2995000000000000
473,2057000000000000
458,4152000000000000
506,9037000000000000
577,3486000000000000
464,1361000000000000
483,3581000000000000
522,3154000000000000
372,9564000000000000
506,2088000000000000
449,5725000000000000
513,6143000000000000
454,6203000000000000
403,9328000000000000
462,8618000000000000
424,0604000000000000
507,6423000000000000
450,1807000000000000
428,8545000000000000
517,2569000000000000
403,4254000000000000
447,1460000000000000
490,1227000000000000
485,6320000000000000
495,4632000000000000
433,6528000000000000
507,9309000000000000
395,6787000000000000
525,6867000000000000
*** *** *** *** *** ***
455,7079000000000000
580,2075000000000000
418,8044000000000000
473,2043000000000000
527,9891000000000000
602,7186000000000000
716,7514000000000000
448,1366000000000000
424,6618000000000000
393,2660000000000000
541,8235000000000000
427,1942000000000000
512,6320000000000000
466,9203000000000000
592,9464000000000000
532,4377000000000000
558,6016000000000000
426,6298000000000000
472,4786000000000000
450,8741000000000000
435,8597000000000000
441,7702000000000000
465,7670000000000000
511,0853000000000000
525,4084000000000000
475,5396000000000000
477,7144000000000000
406,7055000000000000
550,3264000000000000
451,7916000000000000
465,8005000000000000
485,4994000000000000
504,3936000000000000
457,4717000000000000
456,4473000000000000
410,3320000000000000
580,1744000000000000
475,8456000000000000
566,8113000000000000
509,9398000000000000
454,4320000000000000
581,4651000000000000
648,7568000000000000
495,9904000000000000
533,7939000000000000
503,6576000000000000
526,4677000000000000
600,7203000000000000
399,6048000000000000
443,5456000000000000
*** *** *** *** *** ***
314,7164000000000000
325,6156000000000000
423,9795000000000000
321,7936000000000000
347,9300000000000000
313,2337000000000000
356,2663000000000000
330,4850000000000000
312,3501000000000000
358,6668000000000000
328,3812000000000000
359,5516000000000000
390,0979000000000000
375,1966000000000000
326,1191000000000000
411,2659000000000000
428,0365000000000000
409,4288000000000000
434,4715000000000000
358,0583000000000000
288,0338000000000000
388,4841000000000000
323,7471000000000000
379,5746000000000000
435,9180000000000000
362,7935000000000000
351,9092000000000000
380,8999000000000000
348,5078000000000000
352,0580000000000000
312,4545000000000000
400,2050000000000000
342,7990000000000000
412,9939000000000000
385,0139000000000000
389,3289000000000000
362,0338000000000000
407,7021000000000000
349,7982000000000000
391,0132000000000000
335,3240000000000000
372,1985000000000000
494,2352000000000000
339,0134000000000000
357,0530000000000000
334,0352000000000000
302,0295000000000000
325,1482000000000000
380,7506000000000000
380,5446000000000000
*** *** *** *** *** ***
