6,9197790000000000
-3,2268400000000000
-0,6555815000000000
-0,7991435000000000
2,6727290000000000
3,3170790000000000
1,1633340000000000
-8,3454270000000000
7,3285160000000000
-4,9049170000000000
-6,8228970000000000
-3,6028000000000000
7,2470350000000000
-0,4357877000000000
2,2867490000000000
1,0112270000000000
3,1626150000000000
-7,7803890000000000
8,0420410000000000
-13,6997300000000000
*** *** *** *** *** ***
0,2103796000000000
0,9180881000000000
0,0149778900000000
0,0492826500000000
0,8843353000000000
-0,7752212000000000
0,2155452000000000
-0,3168996000000000
0,0835717200000000
-1,1163240000000000
-0,0066827040000000
0,5231684000000000
-0,6627888000000000
-0,0400562800000000
-0,1532838000000000
-0,1720125000000000
0,5038627000000000
-0,4011584000000000
0,2971567000000000
0,0692715600000000
*** *** *** *** *** ***
0,1764584000000000
-1,6133710000000000
0,7752987000000000
-1,1130290000000000
1,4372780000000000
4,5682220000000000
-2,1645150000000000
-3,7111450000000000
0,3218818000000000
3,3673740000000000
1,2820540000000000
-4,1219770000000000
1,5429430000000000
2,9415860000000000
-0,9679828000000000
-8,4705870000000000
-3,2707880000000000
1,9498250000000000
3,3909460000000000
3,4913100000000000
*** *** *** *** *** ***
