-3,9558921672463900
4,7297746385462100
-1,3812792609338300
1,4689395021708300
0,2717977465618920
0,5612801443609430
2,9574949745624600
-0,4745529699485400
2,8028978344936100
-2,1030621487845600
*** *** *** *** *** ***
0,4643890020929030
0,4997707874009010
-0,8057035440195970
1,1404660902150600
0,6095925600762760
-1,9255988974931800
0,2847288664378070
-0,0357757292386760
-1,0999609805411900
1,0605816482802700
*** *** *** *** *** ***
-2,6766642795791100
1,9106823125666600
1,1139928126218100
-0,0228217413064959
0,9746024263667490
-1,9290715571123600
-3,4005867551618700
-0,8428644936805730
1,6263880440389800
4,4576785974483200
*** *** *** *** *** ***
