0,8987947000000000
0,4044558000000000
1,1328150000000000
0,5699084000000000
1,0022340000000000
-0,3171631000000000
0,2890195000000000
-2,6474680000000000
-0,2988019000000000
-1,2250930000000000
-1,0729740000000000
0,0547045400000000
-1,0559310000000000
-1,0677330000000000
1,4395880000000000
0,8159873000000000
0,4800260000000000
-0,4202023000000000
0,2617000000000000
-0,4698265000000000
1,1748310000000000
0,7195120000000000
-0,1700207000000000
-0,9423949000000000
0,0280950800000000
0,8616458000000000
-0,2825844000000000
-2,6902940000000000
0,3015557000000000
-0,0756693000000000
-0,6983420000000000
0,0234491300000000
0,5339879000000000
0,0288459800000000
0,7001680000000000
-0,9309155000000000
-1,8654970000000000
1,8561790000000000
-0,0649038800000000
-0,9215449000000000
0,0156097300000000
0,6514415000000000
0,9474701000000000
0,1813584000000000
-0,3410851000000000
-0,4999186000000000
-0,6162835000000000
0,4242930000000000
1,3721700000000000
1,8417710000000000
*** *** *** *** *** ***
