2,3417294613875700
-20,9843117046551000
-17,1321975091772000
18,4293697452889000
3,1919307735566900
6,0172942311231200
-3,9167922532008400
9,8337035431273100
7,6312344768053500
-12,9125173256952000
-23,8445251903048000
19,7288445221176000
2,6719384572856000
5,3346329943092200
-8,0329938934959100
-25,6370574162439000
0,4513991642651160
9,9289075216628400
-1,0231829401463100
4,1873379991327600
*** *** *** *** *** ***
-4,0240193481363600
0,8088957301627600
-2,9610984234349400
-3,3901281845750700
9,1139010462273900
4,2045778509443500
1,3786191113099000
-1,8064450160703000
4,6396661828597600
-5,8929532100769200
-1,6513750883650100
0,4676161312888380
4,6104642220437800
0,0827249542614715
1,2876367290418400
-3,1097854816475000
2,1442690633401300
-3,8784962845110700
-0,7355455477114960
3,2279717725610200
*** *** *** *** *** ***
7,0559048507882100
10,6573743188500000
6,8117035055305800
-0,7051746986966300
-9,2026831045730900
-18,3238109564430000
5,2490625204395900
0,9936796744741730
2,3656470995777300
1,5353122293408300
-0,7553904569603360
5,8559644887168400
-3,6580441954448400
-4,9904091304042900
-4,9854294501279700
-3,6678581083828600
5,8292012729028500
1,4252512612085200
-0,5736372187604760
8,4743982303411700
*** *** *** *** *** ***
