33,459
8,603
21,924
10,974
22,588
23,012
8,550
9,985
10,227
12,087
*** *** *** *** *** ***
22,234
18,136
7,317
13,068
42,656
17,644
42,303
17,580
28,858
13,397
*** *** *** *** *** ***
26,101
33,291
24,494
34,941
52,186
18,920
34,806
19,286
31,505
12,697
*** *** *** *** *** ***
19,456
12,866
13,346
33,840
19,842
11,650
16,792
20,757
12,215
19,074
*** *** *** *** *** ***
13,611
32,728
25,875
12,973
27,961
30,577
19,307
30,773
45,235
9,573
*** *** *** *** *** ***
17,094
13,522
17,974
18,314
19,292
23,250
13,954
19,351
44,845
12,231
*** *** *** *** *** ***
