107,1552469135800000
92,0991307634165000
68,5388392857143000
54,8577097505669000
58,8355410682792000
55,5136243386243000
51,7696523053666000
72,4119740488788000
70,0687830687831000
52,0001669186193000
*** *** *** *** *** ***
68,5696329365079000
75,8255621693122000
111,5102623456790000
74,3930114638448000
86,3543981481482000
49,9747354497354000
80,9653350970018000
97,2815035273369000
45,5392857142857000
62,9273148148148000
*** *** *** *** *** ***
98,5662580309902000
97,6659060846561000
84,7885582010582000
85,9890967498110000
128,1792438271600000
61,6684523809524000
76,8456349206349000
79,5134826152683000
104,1865906084660000
77,7270116843033000
*** *** *** *** *** ***
