100,377
25,809
65,773
32,923
67,764
69,035
25,649
29,955
30,682
36,262
*** *** *** *** *** ***
66,702
54,407
21,950
39,205
127,968
52,932
126,908
52,740
86,574
40,192
*** *** *** *** *** ***
78,303
99,872
73,483
104,823
156,558
56,760
104,418
57,857
94,514
38,092
*** *** *** *** *** ***
58,369
38,599
40,037
101,520
59,525
34,951
50,376
62,270
36,645
57,222
*** *** *** *** *** ***
40,832
98,184
77,626
38,918
83,884
91,730
57,921
92,319
135,704
28,718
*** *** *** *** *** ***
51,281
40,565
53,922
54,942
57,876
69,751
41,862
58,053
134,535
36,694
*** *** *** *** *** ***
