14,2414682539683000
36,6016865079365000
15,5280368165785000
30,8154761904762000
20,4772179705215000
14,7923280423280000
10,8694885361552000
24,4199617346939000
18,2501322751323000
10,5307539682540000
*** *** *** *** *** ***
21,2289682539683000
14,3998765432099000
54,4616071428571000
21,1740740740741000
18,2111111111111000
21,1612433862434000
29,0162301587302000
22,9750992063492000
31,6000000000000000
12,4831481481481000
*** *** *** *** *** ***
32,2714285714286000
22,6167328042328000
18,1417989417989000
56,8336640211640000
14,5373015873016000
11,4483961640212000
34,1058201058201000
37,5287698412698000
8,8996031746031700
14,5179988662132000
*** *** *** *** *** ***
