76,4736772486773000
80,6539635298564000
46,8149085097002000
62,5137566137566000
72,5670233371126000
63,2102513227513000
44,3523809523810000
47,9295138888889000
115,0799933862430000
55,1840868291761000
*** *** *** *** *** ***
71,5598445767196000
77,3815564373898000
106,8800099206350000
61,9389384920635000
87,3771693121693000
62,2407969576720000
110,5957936507940000
82,2346825396825000
98,0275132275132000
67,8862301587302000
*** *** *** *** *** ***
100,7363756613760000
63,9415343915344000
64,2877149470900000
90,0683862433862000
48,3130952380952000
55,3474041005291000
55,6080687830688000
66,9627976190476000
63,6912037037037000
72,6359552154195000
*** *** *** *** *** ***
